,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
51481,75.0,Paris,1,1ere circonscription,56,Paris,811.0,1151,207,"17,98",944,"82,02",41,"3,56","4,34",10,"0,87","1,06",893,"77,58","94,6",1,M,MACRON,Emmanuel,789,"68,55","88,35",2,F,LE PEN,Marine,104,"9,04","11,65"
51482,75.0,Paris,1,1ere circonscription,56,Paris,812.0,1263,260,"20,59",1003,"79,41",55,"4,35","5,48",13,"1,03","1,3",935,"74,03","93,22",1,M,MACRON,Emmanuel,790,"62,55","84,49",2,F,LE PEN,Marine,145,"11,48","15,51"
51483,75.0,Paris,1,1ere circonscription,56,Paris,813.0,1447,332,"22,94",1115,"77,06",56,"3,87","5,02",17,"1,17","1,52",1042,"72,01","93,45",1,M,MACRON,Emmanuel,908,"62,75","87,14",2,F,LE PEN,Marine,134,"9,26","12,86"
51484,75.0,Paris,1,1ere circonscription,56,Paris,814.0,1476,352,"23,85",1124,"76,15",55,"3,73","4,89",17,"1,15","1,51",1052,"71,27","93,59",1,M,MACRON,Emmanuel,921,"62,4","87,55",2,F,LE PEN,Marine,131,"8,88","12,45"
51485,75.0,Paris,1,1ere circonscription,56,Paris,815.0,1501,310,"20,65",1191,"79,35",60,4,"5,04",13,"0,87","1,09",1118,"74,48","93,87",1,M,MACRON,Emmanuel,1008,"67,16","90,16",2,F,LE PEN,Marine,110,"7,33","9,84"
51486,75.0,Paris,1,1ere circonscription,56,Paris,816.0,1500,343,"22,87",1157,"77,13",65,"4,33","5,62",22,"1,47","1,9",1070,"71,33","92,48",1,M,MACRON,Emmanuel,946,"63,07","88,41",2,F,LE PEN,Marine,124,"8,27","11,59"
51487,75.0,Paris,1,1ere circonscription,56,Paris,817.0,894,253,"28,3",641,"71,7",26,"2,91","4,06",8,"0,89","1,25",607,"67,9","94,7",1,M,MACRON,Emmanuel,521,"58,28","85,83",2,F,LE PEN,Marine,86,"9,62","14,17"
51488,75.0,Paris,1,1ere circonscription,56,Paris,818.0,906,243,"26,82",663,"73,18",47,"5,19","7,09",7,"0,77","1,06",609,"67,22","91,86",1,M,MACRON,Emmanuel,523,"57,73","85,88",2,F,LE PEN,Marine,86,"9,49","14,12"
51489,75.0,Paris,1,1ere circonscription,56,Paris,901.0,1315,277,"21,06",1038,"78,94",31,"2,36","2,99",14,"1,06","1,35",993,"75,51","95,66",1,M,MACRON,Emmanuel,907,"68,97","91,34",2,F,LE PEN,Marine,86,"6,54","8,66"
51490,75.0,Paris,1,1ere circonscription,56,Paris,902.0,1400,251,"17,93",1149,"82,07",55,"3,93","4,79",11,"0,79","0,96",1083,"77,36","94,26",1,M,MACRON,Emmanuel,1004,"71,71","92,71",2,F,LE PEN,Marine,79,"5,64","7,29"
51491,75.0,Paris,1,1ere circonscription,56,Paris,903.0,1417,276,"19,48",1141,"80,52",50,"3,53","4,38",11,"0,78","0,96",1080,"76,22","94,65",1,M,MACRON,Emmanuel,989,"69,8","91,57",2,F,LE PEN,Marine,91,"6,42","8,43"
51492,75.0,Paris,1,1ere circonscription,56,Paris,904.0,1397,244,"17,47",1153,"82,53",37,"2,65","3,21",14,1,"1,21",1102,"78,88","95,58",1,M,MACRON,Emmanuel,1037,"74,23","94,1",2,F,LE PEN,Marine,65,"4,65","5,9"
51493,75.0,Paris,1,1ere circonscription,56,Paris,905.0,1439,249,"17,3",1190,"82,7",51,"3,54","4,29",16,"1,11","1,34",1123,"78,04","94,37",1,M,MACRON,Emmanuel,1050,"72,97","93,5",2,F,LE PEN,Marine,73,"5,07","6,5"
51494,75.0,Paris,1,1ere circonscription,56,Paris,906.0,1283,243,"18,94",1040,"81,06",62,"4,83","5,96",12,"0,94","1,15",966,"75,29","92,88",1,M,MACRON,Emmanuel,882,"68,75","91,3",2,F,LE PEN,Marine,84,"6,55","8,7"
51495,75.0,Paris,1,1ere circonscription,56,Paris,907.0,1293,273,"21,11",1020,"78,89",53,"4,1","5,2",15,"1,16","1,47",952,"73,63","93,33",1,M,MACRON,Emmanuel,841,"65,04","88,34",2,F,LE PEN,Marine,111,"8,58","11,66"
51496,75.0,Paris,1,1ere circonscription,56,Paris,908.0,1356,223,"16,45",1133,"83,55",66,"4,87","5,83",20,"1,47","1,77",1047,"77,21","92,41",1,M,MACRON,Emmanuel,954,"70,35","91,12",2,F,LE PEN,Marine,93,"6,86","8,88"
51497,75.0,Paris,1,1ere circonscription,56,Paris,909.0,1408,232,"16,48",1176,"83,52",41,"2,91","3,49",26,"1,85","2,21",1109,"78,76","94,3",1,M,MACRON,Emmanuel,1035,"73,51","93,33",2,F,LE PEN,Marine,74,"5,26","6,67"
51498,75.0,Paris,1,1ere circonscription,56,Paris,910.0,1377,237,"17,21",1140,"82,79",44,"3,2","3,86",11,"0,8","0,96",1085,"78,79","95,18",1,M,MACRON,Emmanuel,1016,"73,78","93,64",2,F,LE PEN,Marine,69,"5,01","6,36"
51499,75.0,Paris,1,1ere circonscription,56,Paris,911.0,1413,239,"16,91",1174,"83,09",50,"3,54","4,26",13,"0,92","1,11",1111,"78,63","94,63",1,M,MACRON,Emmanuel,1041,"73,67","93,7",2,F,LE PEN,Marine,70,"4,95","6,3"
51500,75.0,Paris,1,1ere circonscription,56,Paris,912.0,1434,257,"17,92",1177,"82,08",50,"3,49","4,25",23,"1,6","1,95",1104,"76,99","93,8",1,M,MACRON,Emmanuel,1037,"72,32","93,93",2,F,LE PEN,Marine,67,"4,67","6,07"
51501,75.0,Paris,1,1ere circonscription,56,Paris,913.0,1497,325,"21,71",1172,"78,29",60,"4,01","5,12",14,"0,94","1,19",1098,"73,35","93,69",1,M,MACRON,Emmanuel,1017,"67,94","92,62",2,F,LE PEN,Marine,81,"5,41","7,38"
51502,75.0,Paris,1,1ere circonscription,56,Paris,914.0,1561,250,"16,02",1311,"83,98",77,"4,93","5,87",12,"0,77","0,92",1222,"78,28","93,21",1,M,MACRON,Emmanuel,1133,"72,58","92,72",2,F,LE PEN,Marine,89,"5,7","7,28"
51503,75.0,Paris,1,1ere circonscription,56,Paris,915.0,1478,288,"19,49",1190,"80,51",61,"4,13","5,13",10,"0,68","0,84",1119,"75,71","94,03",1,M,MACRON,Emmanuel,1023,"69,22","91,42",2,F,LE PEN,Marine,96,"6,5","8,58"
51504,75.0,Paris,1,1ere circonscription,56,Paris,916.0,1402,236,"16,83",1166,"83,17",50,"3,57","4,29",12,"0,86","1,03",1104,"78,74","94,68",1,M,MACRON,Emmanuel,1019,"72,68","92,3",2,F,LE PEN,Marine,85,"6,06","7,7"
51505,75.0,Paris,1,1ere circonscription,56,Paris,917.0,1484,255,"17,18",1229,"82,82",58,"3,91","4,72",14,"0,94","1,14",1157,"77,96","94,14",1,M,MACRON,Emmanuel,1044,"70,35","90,23",2,F,LE PEN,Marine,113,"7,61","9,77"
51506,75.0,Paris,1,1ere circonscription,56,Paris,918.0,1477,292,"19,77",1185,"80,23",61,"4,13","5,15",10,"0,68","0,84",1114,"75,42","94,01",1,M,MACRON,Emmanuel,1029,"69,67","92,37",2,F,LE PEN,Marine,85,"5,75","7,63"
51507,75.0,Paris,1,1ere circonscription,56,Paris,919.0,1434,278,"19,39",1156,"80,61",42,"2,93","3,63",14,"0,98","1,21",1100,"76,71","95,16",1,M,MACRON,Emmanuel,1006,"70,15","91,45",2,F,LE PEN,Marine,94,"6,56","8,55"
51508,75.0,Paris,1,1ere circonscription,56,Paris,920.0,1411,248,"17,58",1163,"82,42",61,"4,32","5,25",9,"0,64","0,77",1093,"77,46","93,98",1,M,MACRON,Emmanuel,1017,"72,08","93,05",2,F,LE PEN,Marine,76,"5,39","6,95"
51509,75.0,Paris,1,1ere circonscription,56,Paris,921.0,1502,270,"17,98",1232,"82,02",51,"3,4","4,14",19,"1,26","1,54",1162,"77,36","94,32",1,M,MACRON,Emmanuel,1072,"71,37","92,25",2,F,LE PEN,Marine,90,"5,99","7,75"
51510,75.0,Paris,1,1ere circonscription,56,Paris,922.0,1364,249,"18,26",1115,"81,74",50,"3,67","4,48",17,"1,25","1,52",1048,"76,83","93,99",1,M,MACRON,Emmanuel,987,"72,36","94,18",2,F,LE PEN,Marine,61,"4,47","5,82"
51511,75.0,Paris,1,1ere circonscription,56,Paris,923.0,1319,254,"19,26",1065,"80,74",44,"3,34","4,13",13,"0,99","1,22",1008,"76,42","94,65",1,M,MACRON,Emmanuel,943,"71,49","93,55",2,F,LE PEN,Marine,65,"4,93","6,45"
51512,75.0,Paris,2,2eme circonscription,56,Paris,501.0,1422,302,"21,24",1120,"78,76",67,"4,71","5,98",20,"1,41","1,79",1033,"72,64","92,23",1,M,MACRON,Emmanuel,947,"66,6","91,67",2,F,LE PEN,Marine,86,"6,05","8,33"
51513,75.0,Paris,2,2eme circonscription,56,Paris,502.0,1554,304,"19,56",1250,"80,44",66,"4,25","5,28",20,"1,29","1,6",1164,"74,9","93,12",1,M,MACRON,Emmanuel,1018,"65,51","87,46",2,F,LE PEN,Marine,146,"9,4","12,54"
51514,75.0,Paris,2,2eme circonscription,56,Paris,503.0,1518,294,"19,37",1224,"80,63",58,"3,82","4,74",20,"1,32","1,63",1146,"75,49","93,63",1,M,MACRON,Emmanuel,1035,"68,18","90,31",2,F,LE PEN,Marine,111,"7,31","9,69"
51515,75.0,Paris,2,2eme circonscription,56,Paris,504.0,1426,258,"18,09",1168,"81,91",75,"5,26","6,42",29,"2,03","2,48",1064,"74,61","91,1",1,M,MACRON,Emmanuel,938,"65,78","88,16",2,F,LE PEN,Marine,126,"8,84","11,84"
51516,75.0,Paris,2,2eme circonscription,56,Paris,505.0,1490,300,"20,13",1190,"79,87",63,"4,23","5,29",17,"1,14","1,43",1110,"74,5","93,28",1,M,MACRON,Emmanuel,1019,"68,39","91,8",2,F,LE PEN,Marine,91,"6,11","8,2"
51517,75.0,Paris,2,2eme circonscription,56,Paris,506.0,1319,222,"16,83",1097,"83,17",47,"3,56","4,28",16,"1,21","1,46",1034,"78,39","94,26",1,M,MACRON,Emmanuel,957,"72,55","92,55",2,F,LE PEN,Marine,77,"5,84","7,45"
51518,75.0,Paris,2,2eme circonscription,56,Paris,507.0,1509,279,"18,49",1230,"81,51",72,"4,77","5,85",17,"1,13","1,38",1141,"75,61","92,76",1,M,MACRON,Emmanuel,1028,"68,12","90,1",2,F,LE PEN,Marine,113,"7,49","9,9"
51519,75.0,Paris,2,2eme circonscription,56,Paris,508.0,1579,259,"16,4",1320,"83,6",58,"3,67","4,39",15,"0,95","1,14",1247,"78,97","94,47",1,M,MACRON,Emmanuel,1143,"72,39","91,66",2,F,LE PEN,Marine,104,"6,59","8,34"
51520,75.0,Paris,2,2eme circonscription,56,Paris,509.0,1527,211,"13,82",1316,"86,18",74,"4,85","5,62",16,"1,05","1,22",1226,"80,29","93,16",1,M,MACRON,Emmanuel,1147,"75,11","93,56",2,F,LE PEN,Marine,79,"5,17","6,44"
51521,75.0,Paris,2,2eme circonscription,56,Paris,510.0,1483,272,"18,34",1211,"81,66",62,"4,18","5,12",14,"0,94","1,16",1135,"76,53","93,72",1,M,MACRON,Emmanuel,1057,"71,27","93,13",2,F,LE PEN,Marine,78,"5,26","6,87"
51522,75.0,Paris,2,2eme circonscription,56,Paris,511.0,1485,257,"17,31",1228,"82,69",68,"4,58","5,54",23,"1,55","1,87",1137,"76,57","92,59",1,M,MACRON,Emmanuel,1034,"69,63","90,94",2,F,LE PEN,Marine,103,"6,94","9,06"
51523,75.0,Paris,2,2eme circonscription,56,Paris,512.0,1454,260,"17,88",1194,"82,12",62,"4,26","5,19",17,"1,17","1,42",1115,"76,69","93,38",1,M,MACRON,Emmanuel,1028,"70,7","92,2",2,F,LE PEN,Marine,87,"5,98","7,8"
51524,75.0,Paris,2,2eme circonscription,56,Paris,513.0,1240,229,"18,47",1011,"81,53",57,"4,6","5,64",24,"1,94","2,37",930,75,"91,99",1,M,MACRON,Emmanuel,783,"63,15","84,19",2,F,LE PEN,Marine,147,"11,85","15,81"
51525,75.0,Paris,2,2eme circonscription,56,Paris,514.0,1323,241,"18,22",1082,"81,78",56,"4,23","5,18",20,"1,51","1,85",1006,"76,04","92,98",1,M,MACRON,Emmanuel,898,"67,88","89,26",2,F,LE PEN,Marine,108,"8,16","10,74"
51526,75.0,Paris,2,2eme circonscription,56,Paris,515.0,1460,263,"18,01",1197,"81,99",67,"4,59","5,6",19,"1,3","1,59",1111,"76,1","92,82",1,M,MACRON,Emmanuel,1013,"69,38","91,18",2,F,LE PEN,Marine,98,"6,71","8,82"
51527,75.0,Paris,2,2eme circonscription,56,Paris,516.0,1402,240,"17,12",1162,"82,88",75,"5,35","6,45",16,"1,14","1,38",1071,"76,39","92,17",1,M,MACRON,Emmanuel,986,"70,33","92,06",2,F,LE PEN,Marine,85,"6,06","7,94"
51528,75.0,Paris,2,2eme circonscription,56,Paris,517.0,1466,251,"17,12",1215,"82,88",72,"4,91","5,93",16,"1,09","1,32",1127,"76,88","92,76",1,M,MACRON,Emmanuel,1027,"70,05","91,13",2,F,LE PEN,Marine,100,"6,82","8,87"
51529,75.0,Paris,2,2eme circonscription,56,Paris,518.0,1389,266,"19,15",1123,"80,85",58,"4,18","5,16",25,"1,8","2,23",1040,"74,87","92,61",1,M,MACRON,Emmanuel,919,"66,16","88,37",2,F,LE PEN,Marine,121,"8,71","11,63"
51530,75.0,Paris,2,2eme circonscription,56,Paris,519.0,1383,257,"18,58",1126,"81,42",86,"6,22","7,64",16,"1,16","1,42",1024,"74,04","90,94",1,M,MACRON,Emmanuel,923,"66,74","90,14",2,F,LE PEN,Marine,101,"7,3","9,86"
51531,75.0,Paris,2,2eme circonscription,56,Paris,520.0,1466,293,"19,99",1173,"80,01",77,"5,25","6,56",17,"1,16","1,45",1079,"73,6","91,99",1,M,MACRON,Emmanuel,929,"63,37","86,1",2,F,LE PEN,Marine,150,"10,23","13,9"
51532,75.0,Paris,2,2eme circonscription,56,Paris,521.0,1412,240,17,1172,83,67,"4,75","5,72",15,"1,06","1,28",1090,"77,2",93,1,M,MACRON,Emmanuel,1028,"72,8","94,31",2,F,LE PEN,Marine,62,"4,39","5,69"
51533,75.0,Paris,2,2eme circonscription,56,Paris,522.0,1387,260,"18,75",1127,"81,25",75,"5,41","6,65",9,"0,65","0,8",1043,"75,2","92,55",1,M,MACRON,Emmanuel,944,"68,06","90,51",2,F,LE PEN,Marine,99,"7,14","9,49"
51534,75.0,Paris,2,2eme circonscription,56,Paris,523.0,1433,270,"18,84",1163,"81,16",84,"5,86","7,22",25,"1,74","2,15",1054,"73,55","90,63",1,M,MACRON,Emmanuel,911,"63,57","86,43",2,F,LE PEN,Marine,143,"9,98","13,57"
51535,75.0,Paris,2,2eme circonscription,56,Paris,524.0,1415,222,"15,69",1193,"84,31",59,"4,17","4,95",10,"0,71","0,84",1124,"79,43","94,22",1,M,MACRON,Emmanuel,1008,"71,24","89,68",2,F,LE PEN,Marine,116,"8,2","10,32"
51536,75.0,Paris,2,2eme circonscription,56,Paris,525.0,1516,288,19,1228,81,60,"3,96","4,89",13,"0,86","1,06",1155,"76,19","94,06",1,M,MACRON,Emmanuel,1070,"70,58","92,64",2,F,LE PEN,Marine,85,"5,61","7,36"
51537,75.0,Paris,2,2eme circonscription,56,Paris,601.0,1278,233,"18,23",1045,"81,77",57,"4,46","5,45",25,"1,96","2,39",963,"75,35","92,15",1,M,MACRON,Emmanuel,848,"66,35","88,06",2,F,LE PEN,Marine,115,9,"11,94"
51538,75.0,Paris,2,2eme circonscription,56,Paris,602.0,1251,214,"17,11",1037,"82,89",65,"5,2","6,27",22,"1,76","2,12",950,"75,94","91,61",1,M,MACRON,Emmanuel,850,"67,95","89,47",2,F,LE PEN,Marine,100,"7,99","10,53"
51539,75.0,Paris,2,2eme circonscription,56,Paris,603.0,1352,253,"18,71",1099,"81,29",66,"4,88","6,01",22,"1,63",2,1011,"74,78","91,99",1,M,MACRON,Emmanuel,924,"68,34","91,39",2,F,LE PEN,Marine,87,"6,43","8,61"
51540,75.0,Paris,2,2eme circonscription,56,Paris,604.0,1085,258,"23,78",827,"76,22",40,"3,69","4,84",12,"1,11","1,45",775,"71,43","93,71",1,M,MACRON,Emmanuel,717,"66,08","92,52",2,F,LE PEN,Marine,58,"5,35","7,48"
51541,75.0,Paris,2,2eme circonscription,56,Paris,605.0,1135,196,"17,27",939,"82,73",51,"4,49","5,43",16,"1,41","1,7",872,"76,83","92,86",1,M,MACRON,Emmanuel,786,"69,25","90,14",2,F,LE PEN,Marine,86,"7,58","9,86"
51542,75.0,Paris,2,2eme circonscription,56,Paris,606.0,1115,219,"19,64",896,"80,36",55,"4,93","6,14",12,"1,08","1,34",829,"74,35","92,52",1,M,MACRON,Emmanuel,738,"66,19","89,02",2,F,LE PEN,Marine,91,"8,16","10,98"
51543,75.0,Paris,2,2eme circonscription,56,Paris,607.0,1010,208,"20,59",802,"79,41",42,"4,16","5,24",16,"1,58",2,744,"73,66","92,77",1,M,MACRON,Emmanuel,682,"67,52","91,67",2,F,LE PEN,Marine,62,"6,14","8,33"
51544,75.0,Paris,2,2eme circonscription,56,Paris,608.0,1022,207,"20,25",815,"79,75",43,"4,21","5,28",12,"1,17","1,47",760,"74,36","93,25",1,M,MACRON,Emmanuel,695,68,"91,45",2,F,LE PEN,Marine,65,"6,36","8,55"
51545,75.0,Paris,2,2eme circonscription,56,Paris,609.0,904,191,"21,13",713,"78,87",40,"4,42","5,61",11,"1,22","1,54",662,"73,23","92,85",1,M,MACRON,Emmanuel,598,"66,15","90,33",2,F,LE PEN,Marine,64,"7,08","9,67"
51546,75.0,Paris,2,2eme circonscription,56,Paris,610.0,1095,168,"15,34",927,"84,66",35,"3,2","3,78",17,"1,55","1,83",875,"79,91","94,39",1,M,MACRON,Emmanuel,798,"72,88","91,2",2,F,LE PEN,Marine,77,"7,03","8,8"
51547,75.0,Paris,2,2eme circonscription,56,Paris,701.0,988,197,"19,94",791,"80,06",41,"4,15","5,18",6,"0,61","0,76",744,"75,3","94,06",1,M,MACRON,Emmanuel,659,"66,7","88,58",2,F,LE PEN,Marine,85,"8,6","11,42"
51548,75.0,Paris,2,2eme circonscription,56,Paris,702.0,1297,240,"18,5",1057,"81,5",72,"5,55","6,81",20,"1,54","1,89",965,"74,4","91,3",1,M,MACRON,Emmanuel,860,"66,31","89,12",2,F,LE PEN,Marine,105,"8,1","10,88"
51549,75.0,Paris,2,2eme circonscription,56,Paris,703.0,1243,242,"19,47",1001,"80,53",42,"3,38","4,2",19,"1,53","1,9",940,"75,62","93,91",1,M,MACRON,Emmanuel,838,"67,42","89,15",2,F,LE PEN,Marine,102,"8,21","10,85"
51550,75.0,Paris,2,2eme circonscription,56,Paris,704.0,1262,285,"22,58",977,"77,42",58,"4,6","5,94",16,"1,27","1,64",903,"71,55","92,43",1,M,MACRON,Emmanuel,818,"64,82","90,59",2,F,LE PEN,Marine,85,"6,74","9,41"
51551,75.0,Paris,2,2eme circonscription,56,Paris,705.0,1328,243,"18,3",1085,"81,7",21,"1,58","1,94",55,"4,14","5,07",1009,"75,98",93,1,M,MACRON,Emmanuel,918,"69,13","90,98",2,F,LE PEN,Marine,91,"6,85","9,02"
51552,75.0,Paris,2,2eme circonscription,56,Paris,706.0,1404,276,"19,66",1128,"80,34",43,"3,06","3,81",19,"1,35","1,68",1066,"75,93","94,5",1,M,MACRON,Emmanuel,947,"67,45","88,84",2,F,LE PEN,Marine,119,"8,48","11,16"
51553,75.0,Paris,2,2eme circonscription,56,Paris,707.0,1359,257,"18,91",1102,"81,09",66,"4,86","5,99",19,"1,4","1,72",1017,"74,83","92,29",1,M,MACRON,Emmanuel,938,"69,02","92,23",2,F,LE PEN,Marine,79,"5,81","7,77"
51554,75.0,Paris,2,2eme circonscription,56,Paris,708.0,1493,268,"17,95",1225,"82,05",69,"4,62","5,63",28,"1,88","2,29",1128,"75,55","92,08",1,M,MACRON,Emmanuel,1021,"68,39","90,51",2,F,LE PEN,Marine,107,"7,17","9,49"
51555,75.0,Paris,2,2eme circonscription,56,Paris,715.0,1403,254,"18,1",1149,"81,9",65,"4,63","5,66",18,"1,28","1,57",1066,"75,98","92,78",1,M,MACRON,Emmanuel,924,"65,86","86,68",2,F,LE PEN,Marine,142,"10,12","13,32"
51556,75.0,Paris,2,2eme circonscription,56,Paris,716.0,1314,246,"18,72",1068,"81,28",87,"6,62","8,15",21,"1,6","1,97",960,"73,06","89,89",1,M,MACRON,Emmanuel,853,"64,92","88,85",2,F,LE PEN,Marine,107,"8,14","11,15"
51557,75.0,Paris,2,2eme circonscription,56,Paris,717.0,1266,255,"20,14",1011,"79,86",59,"4,66","5,84",19,"1,5","1,88",933,"73,7","92,28",1,M,MACRON,Emmanuel,806,"63,67","86,39",2,F,LE PEN,Marine,127,"10,03","13,61"
51558,75.0,Paris,2,2eme circonscription,56,Paris,718.0,1382,267,"19,32",1115,"80,68",58,"4,2","5,2",15,"1,09","1,35",1042,"75,4","93,45",1,M,MACRON,Emmanuel,892,"64,54","85,6",2,F,LE PEN,Marine,150,"10,85","14,4"
51559,75.0,Paris,2,2eme circonscription,56,Paris,719.0,1196,239,"19,98",957,"80,02",80,"6,69","8,36",17,"1,42","1,78",860,"71,91","89,86",1,M,MACRON,Emmanuel,714,"59,7","83,02",2,F,LE PEN,Marine,146,"12,21","16,98"
51560,75.0,Paris,2,2eme circonscription,56,Paris,720.0,1314,268,"20,4",1046,"79,6",82,"6,24","7,84",20,"1,52","1,91",944,"71,84","90,25",1,M,MACRON,Emmanuel,812,"61,8","86,02",2,F,LE PEN,Marine,132,"10,05","13,98"
51561,75.0,Paris,2,2eme circonscription,56,Paris,721.0,1350,245,"18,15",1105,"81,85",70,"5,19","6,33",19,"1,41","1,72",1016,"75,26","91,95",1,M,MACRON,Emmanuel,879,"65,11","86,52",2,F,LE PEN,Marine,137,"10,15","13,48"
51562,75.0,Paris,2,2eme circonscription,56,Paris,722.0,1301,261,"20,06",1040,"79,94",76,"5,84","7,31",18,"1,38","1,73",946,"72,71","90,96",1,M,MACRON,Emmanuel,816,"62,72","86,26",2,F,LE PEN,Marine,130,"9,99","13,74"
51563,75.0,Paris,2,2eme circonscription,56,Paris,723.0,1200,227,"18,92",973,"81,08",64,"5,33","6,58",19,"1,58","1,95",890,"74,17","91,47",1,M,MACRON,Emmanuel,765,"63,75","85,96",2,F,LE PEN,Marine,125,"10,42","14,04"
51564,75.0,Paris,2,2eme circonscription,56,Paris,724.0,1139,264,"23,18",875,"76,82",63,"5,53","7,2",16,"1,4","1,83",796,"69,89","90,97",1,M,MACRON,Emmanuel,697,"61,19","87,56",2,F,LE PEN,Marine,99,"8,69","12,44"
51565,75.0,Paris,2,2eme circonscription,56,Paris,725.0,1181,235,"19,9",946,"80,1",62,"5,25","6,55",13,"1,1","1,37",871,"73,75","92,07",1,M,MACRON,Emmanuel,788,"66,72","90,47",2,F,LE PEN,Marine,83,"7,03","9,53"
51566,75.0,Paris,3,3eme circonscription,56,Paris,1701.0,1393,234,"16,8",1159,"83,2",48,"3,45","4,14",11,"0,79","0,95",1100,"78,97","94,91",1,M,MACRON,Emmanuel,1009,"72,43","91,73",2,F,LE PEN,Marine,91,"6,53","8,27"
51567,75.0,Paris,3,3eme circonscription,56,Paris,1702.0,1423,263,"18,48",1160,"81,52",66,"4,64","5,69",11,"0,77","0,95",1083,"76,11","93,36",1,M,MACRON,Emmanuel,1024,"71,96","94,55",2,F,LE PEN,Marine,59,"4,15","5,45"
51568,75.0,Paris,3,3eme circonscription,56,Paris,1703.0,1479,244,"16,5",1235,"83,5",68,"4,6","5,51",19,"1,28","1,54",1148,"77,62","92,96",1,M,MACRON,Emmanuel,1054,"71,26","91,81",2,F,LE PEN,Marine,94,"6,36","8,19"
51569,75.0,Paris,3,3eme circonscription,56,Paris,1704.0,1517,290,"19,12",1227,"80,88",55,"3,63","4,48",15,"0,99","1,22",1157,"76,27","94,3",1,M,MACRON,Emmanuel,1076,"70,93",93,2,F,LE PEN,Marine,81,"5,34",7
51570,75.0,Paris,3,3eme circonscription,56,Paris,1705.0,1428,261,"18,28",1167,"81,72",58,"4,06","4,97",16,"1,12","1,37",1093,"76,54","93,66",1,M,MACRON,Emmanuel,1015,"71,08","92,86",2,F,LE PEN,Marine,78,"5,46","7,14"
51571,75.0,Paris,3,3eme circonscription,56,Paris,1706.0,1426,265,"18,58",1161,"81,42",65,"4,56","5,6",13,"0,91","1,12",1083,"75,95","93,28",1,M,MACRON,Emmanuel,1009,"70,76","93,17",2,F,LE PEN,Marine,74,"5,19","6,83"
51572,75.0,Paris,3,3eme circonscription,56,Paris,1707.0,1451,233,"16,06",1218,"83,94",56,"3,86","4,6",16,"1,1","1,31",1146,"78,98","94,09",1,M,MACRON,Emmanuel,1071,"73,81","93,46",2,F,LE PEN,Marine,75,"5,17","6,54"
51573,75.0,Paris,3,3eme circonscription,56,Paris,1708.0,1510,258,"17,09",1252,"82,91",57,"3,77","4,55",22,"1,46","1,76",1173,"77,68","93,69",1,M,MACRON,Emmanuel,1073,"71,06","91,47",2,F,LE PEN,Marine,100,"6,62","8,53"
51574,75.0,Paris,3,3eme circonscription,56,Paris,1709.0,1603,269,"16,78",1334,"83,22",63,"3,93","4,72",18,"1,12","1,35",1253,"78,17","93,93",1,M,MACRON,Emmanuel,1163,"72,55","92,82",2,F,LE PEN,Marine,90,"5,61","7,18"
51575,75.0,Paris,3,3eme circonscription,56,Paris,1710.0,1382,266,"19,25",1116,"80,75",47,"3,4","4,21",13,"0,94","1,16",1056,"76,41","94,62",1,M,MACRON,Emmanuel,970,"70,19","91,86",2,F,LE PEN,Marine,86,"6,22","8,14"
51576,75.0,Paris,3,3eme circonscription,56,Paris,1711.0,1432,253,"17,67",1179,"82,33",72,"5,03","6,11",14,"0,98","1,19",1093,"76,33","92,71",1,M,MACRON,Emmanuel,1011,"70,6","92,5",2,F,LE PEN,Marine,82,"5,73","7,5"
51577,75.0,Paris,3,3eme circonscription,56,Paris,1712.0,1493,263,"17,62",1230,"82,38",60,"4,02","4,88",15,1,"1,22",1155,"77,36","93,9",1,M,MACRON,Emmanuel,1049,"70,26","90,82",2,F,LE PEN,Marine,106,"7,1","9,18"
51578,75.0,Paris,3,3eme circonscription,56,Paris,1713.0,1563,319,"20,41",1244,"79,59",69,"4,41","5,55",18,"1,15","1,45",1157,"74,02","93,01",1,M,MACRON,Emmanuel,1051,"67,24","90,84",2,F,LE PEN,Marine,106,"6,78","9,16"
51579,75.0,Paris,3,3eme circonscription,56,Paris,1714.0,1556,309,"19,86",1247,"80,14",75,"4,82","6,01",20,"1,29","1,6",1152,"74,04","92,38",1,M,MACRON,Emmanuel,1034,"66,45","89,76",2,F,LE PEN,Marine,118,"7,58","10,24"
51580,75.0,Paris,3,3eme circonscription,56,Paris,1715.0,1450,296,"20,41",1154,"79,59",74,"5,1","6,41",16,"1,1","1,39",1064,"73,38","92,2",1,M,MACRON,Emmanuel,947,"65,31",89,2,F,LE PEN,Marine,117,"8,07",11
51581,75.0,Paris,3,3eme circonscription,56,Paris,1716.0,1538,393,"25,55",1145,"74,45",63,"4,1","5,5",19,"1,24","1,66",1063,"69,12","92,84",1,M,MACRON,Emmanuel,905,"58,84","85,14",2,F,LE PEN,Marine,158,"10,27","14,86"
