,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
52216,75.0,Paris,11,11eme circonscription,56,Paris,1406.0,1456,291,19.99,1165,80.01,50,3.43,4.29,11,0.76,0.94,1104,75.82,94.76,1,M,MACRON,Emmanuel,992,68.13,89.86,2,F,LE PEN,Marine,112,7.69,10.14
52217,75.0,Paris,11,11eme circonscription,56,Paris,1407.0,1456,286,19.64,1170,80.36,69,4.74,5.9,17,1.17,1.45,1084,74.45,92.65,1,M,MACRON,Emmanuel,945,64.9,87.18,2,F,LE PEN,Marine,139,9.55,12.82
52218,75.0,Paris,11,11eme circonscription,56,Paris,1408.0,1476,304,20.6,1172,79.4,62,4.2,5.29,10,0.68,0.85,1100,74.53,93.86,1,M,MACRON,Emmanuel,965,65.38,87.73,2,F,LE PEN,Marine,135,9.15,12.27
52219,75.0,Paris,11,11eme circonscription,56,Paris,1409.0,1579,340,21.53,1239,78.47,69,4.37,5.57,15,0.95,1.21,1155,73.15,93.22,1,M,MACRON,Emmanuel,1012,64.09,87.62,2,F,LE PEN,Marine,143,9.06,12.38
52220,75.0,Paris,11,11eme circonscription,56,Paris,1410.0,1431,408,28.51,1023,71.49,67,4.68,6.55,12,0.84,1.17,944,65.97,92.28,1,M,MACRON,Emmanuel,783,54.72,82.94,2,F,LE PEN,Marine,161,11.25,17.06
52221,75.0,Paris,11,11eme circonscription,56,Paris,1411.0,1433,294,20.52,1139,79.48,66,4.61,5.79,14,0.98,1.23,1059,73.9,92.98,1,M,MACRON,Emmanuel,917,63.99,86.59,2,F,LE PEN,Marine,142,9.91,13.41
52222,75.0,Paris,11,11eme circonscription,56,Paris,1412.0,1589,422,26.56,1167,73.44,61,3.84,5.23,14,0.88,1.2,1092,68.72,93.57,1,M,MACRON,Emmanuel,938,59.03,85.9,2,F,LE PEN,Marine,154,9.69,14.1
52223,75.0,Paris,11,11eme circonscription,56,Paris,1413.0,1515,322,21.25,1193,78.75,58,3.83,4.86,22,1.45,1.84,1113,73.47,93.29,1,M,MACRON,Emmanuel,996,65.74,89.49,2,F,LE PEN,Marine,117,7.72,10.51
52224,75.0,Paris,11,11eme circonscription,56,Paris,1414.0,1573,312,19.83,1261,80.17,61,3.88,4.84,20,1.27,1.59,1180,75.02,93.58,1,M,MACRON,Emmanuel,1038,65.99,87.97,2,F,LE PEN,Marine,142,9.03,12.03
52225,75.0,Paris,11,11eme circonscription,56,Paris,1415.0,1589,418,26.31,1171,73.69,68,4.28,5.81,12,0.76,1.02,1091,68.66,93.17,1,M,MACRON,Emmanuel,939,59.09,86.07,2,F,LE PEN,Marine,152,9.57,13.93
52226,75.0,Paris,11,11eme circonscription,56,Paris,1416.0,1492,382,25.6,1110,74.4,65,4.36,5.86,26,1.74,2.34,1019,68.3,91.8,1,M,MACRON,Emmanuel,849,56.9,83.32,2,F,LE PEN,Marine,170,11.39,16.68
52227,75.0,Paris,11,11eme circonscription,56,Paris,1417.0,1482,324,21.86,1158,78.14,48,3.24,4.15,15,1.01,1.3,1095,73.89,94.56,1,M,MACRON,Emmanuel,979,66.06,89.41,2,F,LE PEN,Marine,116,7.83,10.59
52228,75.0,Paris,11,11eme circonscription,56,Paris,1418.0,1640,414,25.24,1226,74.76,67,4.09,5.46,20,1.22,1.63,1139,69.45,92.9,1,M,MACRON,Emmanuel,958,58.41,84.11,2,F,LE PEN,Marine,181,11.04,15.89
52229,75.0,Paris,11,11eme circonscription,56,Paris,1419.0,1722,465,27.0,1257,73.0,70,4.07,5.57,9,0.52,0.72,1178,68.41,93.72,1,M,MACRON,Emmanuel,1032,59.93,87.61,2,F,LE PEN,Marine,146,8.48,12.39
52230,75.0,Paris,11,11eme circonscription,56,Paris,1420.0,1410,386,27.38,1024,72.62,68,4.82,6.64,28,1.99,2.73,928,65.82,90.63,1,M,MACRON,Emmanuel,748,53.05,80.6,2,F,LE PEN,Marine,180,12.77,19.4
52231,75.0,Paris,11,11eme circonscription,56,Paris,1421.0,1445,503,34.81,942,65.19,66,4.57,7.01,23,1.59,2.44,853,59.03,90.55,1,M,MACRON,Emmanuel,622,43.04,72.92,2,F,LE PEN,Marine,231,15.99,27.08
52232,75.0,Paris,11,11eme circonscription,56,Paris,1422.0,1526,427,27.98,1099,72.02,65,4.26,5.91,15,0.98,1.36,1019,66.78,92.72,1,M,MACRON,Emmanuel,837,54.85,82.14,2,F,LE PEN,Marine,182,11.93,17.86
52233,75.0,Paris,11,11eme circonscription,56,Paris,1423.0,1560,364,23.33,1196,76.67,64,4.1,5.35,15,0.96,1.25,1117,71.6,93.39,1,M,MACRON,Emmanuel,958,61.41,85.77,2,F,LE PEN,Marine,159,10.19,14.23
52234,75.0,Paris,11,11eme circonscription,56,Paris,1424.0,1619,356,21.99,1263,78.01,54,3.34,4.28,19,1.17,1.5,1190,73.5,94.22,1,M,MACRON,Emmanuel,1049,64.79,88.15,2,F,LE PEN,Marine,141,8.71,11.85
52235,75.0,Paris,11,11eme circonscription,56,Paris,1425.0,1550,338,21.81,1212,78.19,47,3.03,3.88,19,1.23,1.57,1146,73.94,94.55,1,M,MACRON,Emmanuel,997,64.32,87.0,2,F,LE PEN,Marine,149,9.61,13.0
52236,75.0,Paris,11,11eme circonscription,56,Paris,1426.0,1278,322,25.2,956,74.8,51,3.99,5.33,10,0.78,1.05,895,70.03,93.62,1,M,MACRON,Emmanuel,768,60.09,85.81,2,F,LE PEN,Marine,127,9.94,14.19
52237,75.0,Paris,11,11eme circonscription,56,Paris,1427.0,1111,234,21.06,877,78.94,36,3.24,4.1,8,0.72,0.91,833,74.98,94.98,1,M,MACRON,Emmanuel,726,65.35,87.15,2,F,LE PEN,Marine,107,9.63,12.85
52238,75.0,Paris,11,11eme circonscription,56,Paris,1428.0,1535,313,20.39,1222,79.61,48,3.13,3.93,17,1.11,1.39,1157,75.37,94.68,1,M,MACRON,Emmanuel,1038,67.62,89.71,2,F,LE PEN,Marine,119,7.75,10.29
52239,75.0,Paris,11,11eme circonscription,56,Paris,1429.0,1633,311,19.04,1322,80.96,66,4.04,4.99,19,1.16,1.44,1237,75.75,93.57,1,M,MACRON,Emmanuel,1116,68.34,90.22,2,F,LE PEN,Marine,121,7.41,9.78
52240,75.0,Paris,11,11eme circonscription,56,Paris,1430.0,1411,312,22.11,1099,77.89,45,3.19,4.09,15,1.06,1.36,1039,73.64,94.54,1,M,MACRON,Emmanuel,889,63.0,85.56,2,F,LE PEN,Marine,150,10.63,14.44
52241,75.0,Paris,11,11eme circonscription,56,Paris,1431.0,1462,262,17.92,1200,82.08,54,3.69,4.5,13,0.89,1.08,1133,77.5,94.42,1,M,MACRON,Emmanuel,1017,69.56,89.76,2,F,LE PEN,Marine,116,7.93,10.24
52242,75.0,Paris,11,11eme circonscription,56,Paris,1432.0,1403,262,18.67,1141,81.33,50,3.56,4.38,16,1.14,1.4,1075,76.62,94.22,1,M,MACRON,Emmanuel,924,65.86,85.95,2,F,LE PEN,Marine,151,10.76,14.05
52243,75.0,Paris,11,11eme circonscription,56,Paris,1433.0,1572,349,22.2,1223,77.8,70,4.45,5.72,12,0.76,0.98,1141,72.58,93.3,1,M,MACRON,Emmanuel,996,63.36,87.29,2,F,LE PEN,Marine,145,9.22,12.71
52244,75.0,Paris,11,11eme circonscription,56,Paris,1434.0,1379,285,20.67,1094,79.33,58,4.21,5.3,16,1.16,1.46,1020,73.97,93.24,1,M,MACRON,Emmanuel,916,66.42,89.8,2,F,LE PEN,Marine,104,7.54,10.2
52245,75.0,Paris,11,11eme circonscription,56,Paris,1435.0,1478,331,22.4,1147,77.6,43,2.91,3.75,9,0.61,0.78,1095,74.09,95.47,1,M,MACRON,Emmanuel,959,64.88,87.58,2,F,LE PEN,Marine,136,9.2,12.42
52246,75.0,Paris,11,11eme circonscription,56,Paris,1436.0,1333,377,28.28,956,71.72,50,3.75,5.23,16,1.2,1.67,890,66.77,93.1,1,M,MACRON,Emmanuel,713,53.49,80.11,2,F,LE PEN,Marine,177,13.28,19.89
52247,75.0,Paris,11,11eme circonscription,56,Paris,1437.0,1507,362,24.02,1145,75.98,59,3.92,5.15,16,1.06,1.4,1070,71.0,93.45,1,M,MACRON,Emmanuel,891,59.12,83.27,2,F,LE PEN,Marine,179,11.88,16.73
52248,75.0,Paris,11,11eme circonscription,56,Paris,1438.0,1329,267,20.09,1062,79.91,56,4.21,5.27,15,1.13,1.41,991,74.57,93.31,1,M,MACRON,Emmanuel,852,64.11,85.97,2,F,LE PEN,Marine,139,10.46,14.03
52249,75.0,Paris,11,11eme circonscription,56,Paris,1439.0,1444,363,25.14,1081,74.86,73,5.06,6.75,16,1.11,1.48,992,68.7,91.77,1,M,MACRON,Emmanuel,813,56.3,81.96,2,F,LE PEN,Marine,179,12.4,18.04
52250,75.0,Paris,12,12eme circonscription,56,Paris,709.0,1261,251,19.9,1010,80.1,38,3.01,3.76,14,1.11,1.39,958,75.97,94.85,1,M,MACRON,Emmanuel,799,63.36,83.4,2,F,LE PEN,Marine,159,12.61,16.6
52251,75.0,Paris,12,12eme circonscription,56,Paris,710.0,1589,352,22.15,1237,77.85,58,3.65,4.69,12,0.76,0.97,1167,73.44,94.34,1,M,MACRON,Emmanuel,921,57.96,78.92,2,F,LE PEN,Marine,246,15.48,21.08
52252,75.0,Paris,12,12eme circonscription,56,Paris,711.0,1254,243,19.38,1011,80.62,54,4.31,5.34,19,1.52,1.88,938,74.8,92.78,1,M,MACRON,Emmanuel,780,62.2,83.16,2,F,LE PEN,Marine,158,12.6,16.84
52253,75.0,Paris,12,12eme circonscription,56,Paris,712.0,1283,268,20.89,1015,79.11,57,4.44,5.62,8,0.62,0.79,950,74.05,93.6,1,M,MACRON,Emmanuel,827,64.46,87.05,2,F,LE PEN,Marine,123,9.59,12.95
52254,75.0,Paris,12,12eme circonscription,56,Paris,713.0,1225,218,17.8,1007,82.2,36,2.94,3.57,18,1.47,1.79,953,77.8,94.64,1,M,MACRON,Emmanuel,801,65.39,84.05,2,F,LE PEN,Marine,152,12.41,15.95
52255,75.0,Paris,12,12eme circonscription,56,Paris,714.0,1369,274,20.01,1095,79.99,41,2.99,3.74,13,0.95,1.19,1041,76.04,95.07,1,M,MACRON,Emmanuel,863,63.04,82.9,2,F,LE PEN,Marine,178,13.0,17.1
52256,75.0,Paris,12,12eme circonscription,56,Paris,1501.0,1221,247,20.23,974,79.77,44,3.6,4.52,3,0.25,0.31,927,75.92,95.17,1,M,MACRON,Emmanuel,775,63.47,83.6,2,F,LE PEN,Marine,152,12.45,16.4
52257,75.0,Paris,12,12eme circonscription,56,Paris,1502.0,1367,264,19.31,1103,80.69,42,3.07,3.81,15,1.1,1.36,1046,76.52,94.83,1,M,MACRON,Emmanuel,882,64.52,84.32,2,F,LE PEN,Marine,164,12.0,15.68
52258,75.0,Paris,12,12eme circonscription,56,Paris,1503.0,1310,343,26.18,967,73.82,59,4.5,6.1,11,0.84,1.14,897,68.47,92.76,1,M,MACRON,Emmanuel,711,54.27,79.26,2,F,LE PEN,Marine,186,14.2,20.74
52259,75.0,Paris,12,12eme circonscription,56,Paris,1504.0,1687,385,22.82,1302,77.18,54,3.2,4.15,19,1.13,1.46,1229,72.85,94.39,1,M,MACRON,Emmanuel,1024,60.7,83.32,2,F,LE PEN,Marine,205,12.15,16.68
52260,75.0,Paris,12,12eme circonscription,56,Paris,1505.0,1646,430,26.12,1216,73.88,39,2.37,3.21,13,0.79,1.07,1164,70.72,95.72,1,M,MACRON,Emmanuel,967,58.75,83.08,2,F,LE PEN,Marine,197,11.97,16.92
52261,75.0,Paris,12,12eme circonscription,56,Paris,1506.0,1666,333,19.99,1333,80.01,61,3.66,4.58,11,0.66,0.83,1261,75.69,94.6,1,M,MACRON,Emmanuel,1052,63.15,83.43,2,F,LE PEN,Marine,209,12.55,16.57
52262,75.0,Paris,12,12eme circonscription,56,Paris,1507.0,1603,366,22.83,1237,77.17,46,2.87,3.72,8,0.5,0.65,1183,73.8,95.63,1,M,MACRON,Emmanuel,989,61.7,83.6,2,F,LE PEN,Marine,194,12.1,16.4
52263,75.0,Paris,12,12eme circonscription,56,Paris,1508.0,1391,237,17.04,1154,82.96,51,3.67,4.42,15,1.08,1.3,1088,78.22,94.28,1,M,MACRON,Emmanuel,940,67.58,86.4,2,F,LE PEN,Marine,148,10.64,13.6
52264,75.0,Paris,12,12eme circonscription,56,Paris,1509.0,1543,317,20.54,1226,79.46,53,3.43,4.32,19,1.23,1.55,1154,74.79,94.13,1,M,MACRON,Emmanuel,955,61.89,82.76,2,F,LE PEN,Marine,199,12.9,17.24
52265,75.0,Paris,12,12eme circonscription,56,Paris,1510.0,1652,418,25.3,1234,74.7,57,3.45,4.62,9,0.54,0.73,1168,70.7,94.65,1,M,MACRON,Emmanuel,967,58.54,82.79,2,F,LE PEN,Marine,201,12.17,17.21
52266,75.0,Paris,12,12eme circonscription,56,Paris,1511.0,1609,347,21.57,1262,78.43,54,3.36,4.28,13,0.81,1.03,1195,74.27,94.69,1,M,MACRON,Emmanuel,982,61.03,82.18,2,F,LE PEN,Marine,213,13.24,17.82
52267,75.0,Paris,12,12eme circonscription,56,Paris,1512.0,1768,320,18.1,1448,81.9,40,2.26,2.76,12,0.68,0.83,1396,78.96,96.41,1,M,MACRON,Emmanuel,1210,68.44,86.68,2,F,LE PEN,Marine,186,10.52,13.32
52268,75.0,Paris,12,12eme circonscription,56,Paris,1513.0,1688,336,19.91,1352,80.09,41,2.43,3.03,14,0.83,1.04,1297,76.84,95.93,1,M,MACRON,Emmanuel,1100,65.17,84.81,2,F,LE PEN,Marine,197,11.67,15.19
52269,75.0,Paris,12,12eme circonscription,56,Paris,1514.0,1745,386,22.12,1359,77.88,39,2.23,2.87,12,0.69,0.88,1308,74.96,96.25,1,M,MACRON,Emmanuel,1120,64.18,85.63,2,F,LE PEN,Marine,188,10.77,14.37
52270,75.0,Paris,12,12eme circonscription,56,Paris,1515.0,1586,399,25.16,1187,74.84,58,3.66,4.89,16,1.01,1.35,1113,70.18,93.77,1,M,MACRON,Emmanuel,869,54.79,78.08,2,F,LE PEN,Marine,244,15.38,21.92
52271,75.0,Paris,12,12eme circonscription,56,Paris,1516.0,1757,363,20.66,1394,79.34,52,2.96,3.73,22,1.25,1.58,1320,75.13,94.69,1,M,MACRON,Emmanuel,1061,60.39,80.38,2,F,LE PEN,Marine,259,14.74,19.62
52272,75.0,Paris,12,12eme circonscription,56,Paris,1517.0,1544,339,21.96,1205,78.04,67,4.34,5.56,21,1.36,1.74,1117,72.34,92.7,1,M,MACRON,Emmanuel,766,49.61,68.58,2,F,LE PEN,Marine,351,22.73,31.42
52273,75.0,Paris,12,12eme circonscription,56,Paris,1518.0,1399,280,20.01,1119,79.99,42,3.0,3.75,16,1.14,1.43,1061,75.84,94.82,1,M,MACRON,Emmanuel,810,57.9,76.34,2,F,LE PEN,Marine,251,17.94,23.66
52274,75.0,Paris,12,12eme circonscription,56,Paris,1519.0,1419,282,19.87,1137,80.13,67,4.72,5.89,15,1.06,1.32,1055,74.35,92.79,1,M,MACRON,Emmanuel,858,60.47,81.33,2,F,LE PEN,Marine,197,13.88,18.67
52275,75.0,Paris,12,12eme circonscription,56,Paris,1520.0,1492,330,22.12,1162,77.88,56,3.75,4.82,8,0.54,0.69,1098,73.59,94.49,1,M,MACRON,Emmanuel,943,63.2,85.88,2,F,LE PEN,Marine,155,10.39,14.12
52276,75.0,Paris,12,12eme circonscription,56,Paris,1521.0,1379,265,19.22,1114,80.78,50,3.63,4.49,11,0.8,0.99,1053,76.36,94.52,1,M,MACRON,Emmanuel,855,62.0,81.2,2,F,LE PEN,Marine,198,14.36,18.8
52277,75.0,Paris,12,12eme circonscription,56,Paris,1522.0,1462,284,19.43,1178,80.57,46,3.15,3.9,10,0.68,0.85,1122,76.74,95.25,1,M,MACRON,Emmanuel,976,66.76,86.99,2,F,LE PEN,Marine,146,9.99,13.01
52278,75.0,Paris,12,12eme circonscription,56,Paris,1523.0,1522,283,18.59,1239,81.41,43,2.83,3.47,19,1.25,1.53,1177,77.33,95.0,1,M,MACRON,Emmanuel,1014,66.62,86.15,2,F,LE PEN,Marine,163,10.71,13.85
52279,75.0,Paris,12,12eme circonscription,56,Paris,1524.0,1568,338,21.56,1230,78.44,49,3.13,3.98,23,1.47,1.87,1158,73.85,94.15,1,M,MACRON,Emmanuel,956,60.97,82.56,2,F,LE PEN,Marine,202,12.88,17.44
52280,75.0,Paris,12,12eme circonscription,56,Paris,1525.0,1588,339,21.35,1249,78.65,51,3.21,4.08,18,1.13,1.44,1180,74.31,94.48,1,M,MACRON,Emmanuel,994,62.59,84.24,2,F,LE PEN,Marine,186,11.71,15.76
52281,75.0,Paris,12,12eme circonscription,56,Paris,1526.0,1592,360,22.61,1232,77.39,57,3.58,4.63,11,0.69,0.89,1164,73.12,94.48,1,M,MACRON,Emmanuel,977,61.37,83.93,2,F,LE PEN,Marine,187,11.75,16.07
52282,75.0,Paris,12,12eme circonscription,56,Paris,1527.0,1464,406,27.73,1058,72.27,54,3.69,5.1,19,1.3,1.8,985,67.28,93.1,1,M,MACRON,Emmanuel,774,52.87,78.58,2,F,LE PEN,Marine,211,14.41,21.42
52283,75.0,Paris,12,12eme circonscription,56,Paris,1528.0,1515,339,22.38,1176,77.62,50,3.3,4.25,11,0.73,0.94,1115,73.6,94.81,1,M,MACRON,Emmanuel,936,61.78,83.95,2,F,LE PEN,Marine,179,11.82,16.05
52284,75.0,Paris,12,12eme circonscription,56,Paris,1529.0,1543,309,20.03,1234,79.97,63,4.08,5.11,17,1.1,1.38,1154,74.79,93.52,1,M,MACRON,Emmanuel,971,62.93,84.14,2,F,LE PEN,Marine,183,11.86,15.86
52285,75.0,Paris,12,12eme circonscription,56,Paris,1530.0,1557,314,20.17,1243,79.83,44,2.83,3.54,14,0.9,1.13,1185,76.11,95.33,1,M,MACRON,Emmanuel,1021,65.57,86.16,2,F,LE PEN,Marine,164,10.53,13.84
52286,75.0,Paris,12,12eme circonscription,56,Paris,1531.0,1615,288,17.83,1327,82.17,51,3.16,3.84,13,0.8,0.98,1263,78.2,95.18,1,M,MACRON,Emmanuel,1068,66.13,84.56,2,F,LE PEN,Marine,195,12.07,15.44
52287,75.0,Paris,12,12eme circonscription,56,Paris,1532.0,1520,274,18.03,1246,81.97,60,3.95,4.82,13,0.86,1.04,1173,77.17,94.14,1,M,MACRON,Emmanuel,969,63.75,82.61,2,F,LE PEN,Marine,204,13.42,17.39
52288,75.0,Paris,12,12eme circonscription,56,Paris,1533.0,1512,272,17.99,1240,82.01,60,3.97,4.84,15,0.99,1.21,1165,77.05,93.95,1,M,MACRON,Emmanuel,974,64.42,83.61,2,F,LE PEN,Marine,191,12.63,16.39
52289,75.0,Paris,12,12eme circonscription,56,Paris,1534.0,1648,336,20.39,1312,79.61,58,3.52,4.42,12,0.73,0.91,1242,75.36,94.66,1,M,MACRON,Emmanuel,1042,63.23,83.9,2,F,LE PEN,Marine,200,12.14,16.1
52290,75.0,Paris,12,12eme circonscription,56,Paris,1535.0,1665,395,23.72,1270,76.28,53,3.18,4.17,13,0.78,1.02,1204,72.31,94.8,1,M,MACRON,Emmanuel,1020,61.26,84.72,2,F,LE PEN,Marine,184,11.05,15.28
52291,75.0,Paris,12,12eme circonscription,56,Paris,1536.0,1610,322,20.0,1288,80.0,70,4.35,5.43,11,0.68,0.85,1207,74.97,93.71,1,M,MACRON,Emmanuel,1000,62.11,82.85,2,F,LE PEN,Marine,207,12.86,17.15
52292,75.0,Paris,12,12eme circonscription,56,Paris,1537.0,1600,329,20.56,1271,79.44,67,4.19,5.27,11,0.69,0.87,1193,74.56,93.86,1,M,MACRON,Emmanuel,1016,63.5,85.16,2,F,LE PEN,Marine,177,11.06,14.84
52293,75.0,Paris,12,12eme circonscription,56,Paris,1538.0,1487,449,30.2,1038,69.8,52,3.5,5.01,16,1.08,1.54,970,65.23,93.45,1,M,MACRON,Emmanuel,773,51.98,79.69,2,F,LE PEN,Marine,197,13.25,20.31
52294,75.0,Paris,12,12eme circonscription,56,Paris,1539.0,1592,543,34.11,1049,65.89,63,3.96,6.01,19,1.19,1.81,967,60.74,92.18,1,M,MACRON,Emmanuel,716,44.97,74.04,2,F,LE PEN,Marine,251,15.77,25.96
52295,75.0,Paris,12,12eme circonscription,56,Paris,1540.0,1482,419,28.27,1063,71.73,72,4.86,6.77,13,0.88,1.22,978,65.99,92.0,1,M,MACRON,Emmanuel,755,50.94,77.2,2,F,LE PEN,Marine,223,15.05,22.8
52296,75.0,Paris,12,12eme circonscription,56,Paris,1541.0,1625,384,23.63,1241,76.37,67,4.12,5.4,18,1.11,1.45,1156,71.14,93.15,1,M,MACRON,Emmanuel,933,57.42,80.71,2,F,LE PEN,Marine,223,13.72,19.29
52297,75.0,Paris,12,12eme circonscription,56,Paris,1542.0,1064,272,25.56,792,74.44,41,3.85,5.18,9,0.85,1.14,742,69.74,93.69,1,M,MACRON,Emmanuel,611,57.42,82.35,2,F,LE PEN,Marine,131,12.31,17.65
52298,75.0,Paris,12,12eme circonscription,56,Paris,1543.0,1377,266,19.32,1111,80.68,61,4.43,5.49,18,1.31,1.62,1032,74.95,92.89,1,M,MACRON,Emmanuel,843,61.22,81.69,2,F,LE PEN,Marine,189,13.73,18.31
52299,75.0,Paris,12,12eme circonscription,56,Paris,1544.0,1577,407,25.81,1170,74.19,61,3.87,5.21,17,1.08,1.45,1092,69.25,93.33,1,M,MACRON,Emmanuel,896,56.82,82.05,2,F,LE PEN,Marine,196,12.43,17.95
52300,75.0,Paris,12,12eme circonscription,56,Paris,1599.0,904,829,91.7,75,8.3,5,0.55,6.67,4,0.44,5.33,66,7.3,88.0,1,M,MACRON,Emmanuel,56,6.19,84.85,2,F,LE PEN,Marine,10,1.11,15.15
52301,75.0,Paris,13,13eme circonscription,56,Paris,1545.0,1657,361,21.79,1296,78.21,65,3.92,5.02,23,1.39,1.77,1208,72.9,93.21,1,M,MACRON,Emmanuel,1011,61.01,83.69,2,F,LE PEN,Marine,197,11.89,16.31
52302,75.0,Paris,13,13eme circonscription,56,Paris,1546.0,1474,362,24.56,1112,75.44,41,2.78,3.69,12,0.81,1.08,1059,71.85,95.23,1,M,MACRON,Emmanuel,904,61.33,85.36,2,F,LE PEN,Marine,155,10.52,14.64
52303,75.0,Paris,13,13eme circonscription,56,Paris,1547.0,1658,428,25.81,1230,74.19,67,4.04,5.45,25,1.51,2.03,1138,68.64,92.52,1,M,MACRON,Emmanuel,938,56.57,82.43,2,F,LE PEN,Marine,200,12.06,17.57
52304,75.0,Paris,13,13eme circonscription,56,Paris,1548.0,1575,604,38.35,971,61.65,59,3.75,6.08,24,1.52,2.47,888,56.38,91.45,1,M,MACRON,Emmanuel,647,41.08,72.86,2,F,LE PEN,Marine,241,15.3,27.14
52305,75.0,Paris,13,13eme circonscription,56,Paris,1549.0,1645,594,36.11,1051,63.89,67,4.07,6.37,17,1.03,1.62,967,58.78,92.01,1,M,MACRON,Emmanuel,744,45.23,76.94,2,F,LE PEN,Marine,223,13.56,23.06
52306,75.0,Paris,13,13eme circonscription,56,Paris,1550.0,1474,430,29.17,1044,70.83,47,3.19,4.5,15,1.02,1.44,982,66.62,94.06,1,M,MACRON,Emmanuel,783,53.12,79.74,2,F,LE PEN,Marine,199,13.5,20.26
52307,75.0,Paris,13,13eme circonscription,56,Paris,1551.0,1602,412,25.72,1190,74.28,85,5.31,7.14,14,0.87,1.18,1091,68.1,91.68,1,M,MACRON,Emmanuel,915,57.12,83.87,2,F,LE PEN,Marine,176,10.99,16.13
52308,75.0,Paris,13,13eme circonscription,56,Paris,1552.0,1547,490,31.67,1057,68.33,64,4.14,6.05,20,1.29,1.89,973,62.9,92.05,1,M,MACRON,Emmanuel,734,47.45,75.44,2,F,LE PEN,Marine,239,15.45,24.56
52309,75.0,Paris,13,13eme circonscription,56,Paris,1553.0,1584,403,25.44,1181,74.56,52,3.28,4.4,17,1.07,1.44,1112,70.2,94.16,1,M,MACRON,Emmanuel,914,57.7,82.19,2,F,LE PEN,Marine,198,12.5,17.81
52310,75.0,Paris,13,13eme circonscription,56,Paris,1554.0,1552,347,22.36,1205,77.64,55,3.54,4.56,16,1.03,1.33,1134,73.07,94.11,1,M,MACRON,Emmanuel,951,61.28,83.86,2,F,LE PEN,Marine,183,11.79,16.14
52311,75.0,Paris,13,13eme circonscription,56,Paris,1555.0,1512,337,22.29,1175,77.71,48,3.17,4.09,25,1.65,2.13,1102,72.88,93.79,1,M,MACRON,Emmanuel,904,59.79,82.03,2,F,LE PEN,Marine,198,13.1,17.97
52312,75.0,Paris,13,13eme circonscription,56,Paris,1556.0,1782,414,23.23,1368,76.77,72,4.04,5.26,17,0.95,1.24,1279,71.77,93.49,1,M,MACRON,Emmanuel,1054,59.15,82.41,2,F,LE PEN,Marine,225,12.63,17.59
52313,75.0,Paris,13,13eme circonscription,56,Paris,1557.0,1567,330,21.06,1237,78.94,49,3.13,3.96,16,1.02,1.29,1172,74.79,94.75,1,M,MACRON,Emmanuel,1032,65.86,88.05,2,F,LE PEN,Marine,140,8.93,11.95
52314,75.0,Paris,13,13eme circonscription,56,Paris,1558.0,1536,351,22.85,1185,77.15,64,4.17,5.4,12,0.78,1.01,1109,72.2,93.59,1,M,MACRON,Emmanuel,946,61.59,85.3,2,F,LE PEN,Marine,163,10.61,14.7
52315,75.0,Paris,13,13eme circonscription,56,Paris,1559.0,1549,413,26.66,1136,73.34,46,2.97,4.05,20,1.29,1.76,1070,69.08,94.19,1,M,MACRON,Emmanuel,872,56.29,81.5,2,F,LE PEN,Marine,198,12.78,18.5
52316,75.0,Paris,13,13eme circonscription,56,Paris,1560.0,1654,359,21.7,1295,78.3,58,3.51,4.48,11,0.67,0.85,1226,74.12,94.67,1,M,MACRON,Emmanuel,1021,61.73,83.28,2,F,LE PEN,Marine,205,12.39,16.72
52317,75.0,Paris,13,13eme circonscription,56,Paris,1561.0,1523,370,24.29,1153,75.71,58,3.81,5.03,14,0.92,1.21,1081,70.98,93.76,1,M,MACRON,Emmanuel,907,59.55,83.9,2,F,LE PEN,Marine,174,11.42,16.1
52318,75.0,Paris,13,13eme circonscription,56,Paris,1562.0,1555,339,21.8,1216,78.2,45,2.89,3.7,11,0.71,0.9,1160,74.6,95.39,1,M,MACRON,Emmanuel,968,62.25,83.45,2,F,LE PEN,Marine,192,12.35,16.55
52319,75.0,Paris,13,13eme circonscription,56,Paris,1563.0,1421,277,19.49,1144,80.51,49,3.45,4.28,21,1.48,1.84,1074,75.58,93.88,1,M,MACRON,Emmanuel,898,63.19,83.61,2,F,LE PEN,Marine,176,12.39,16.39
52320,75.0,Paris,13,13eme circonscription,56,Paris,1564.0,1400,310,22.14,1090,77.86,52,3.71,4.77,16,1.14,1.47,1022,73.0,93.76,1,M,MACRON,Emmanuel,800,57.14,78.28,2,F,LE PEN,Marine,222,15.86,21.72
52321,75.0,Paris,13,13eme circonscription,56,Paris,1565.0,1377,284,20.62,1093,79.38,71,5.16,6.5,12,0.87,1.1,1010,73.35,92.41,1,M,MACRON,Emmanuel,812,58.97,80.4,2,F,LE PEN,Marine,198,14.38,19.6
